"","doi","survey_name","unit_position","unit_session_id","session","type","item_name","label","optional","showif","created","saved","shown","shown_relative","answer","answered","answered_relative","displaycount","display_order","hidden","coder","repeat.var","study.no","hyp.no","result.no","group"
"3626","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code """"NA"""".",0,"","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:47:31",2519.79999989271,"15","2018-08-08 14:48:21",53186.999999918,1,3,0,"Emma L Henderson ",4,2,1,1,"RR"
"3627","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)",1,"","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:47:31",2519.79999989271,"freqtest","2018-08-08 14:48:21",53225.1999999862,1,4,0,"Emma L Henderson ",4,2,1,1,"RR"
"3628","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:",1,"RESULT_TYPE %contains% """"freqtest""""","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:22",53695.0999998953,"1","2018-08-08 14:48:22",NA,1,6,0,"Emma L Henderson ",4,2,1,1,"RR"
"3629","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:22",53695.7999998704,"1","2018-08-08 14:48:25",56735.4999999516,1,7,0,"Emma L Henderson ",4,2,1,1,"RR"
"3630","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_CRIT_ALPHA","What is the alpha level?",0,"RESULT_CRIT_ALPHA_REPORT == 1","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:25",56746.099999873,"0.05","2018-08-08 14:48:30",62306.6000000108,1,8,0,"Emma L Henderson ",4,2,1,1,"RR"
"3631","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_TESTSTAT","Which test statistic is used?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:22",53696.5999999084,"6","2018-08-08 14:48:33",64896.5000000317,1,9,0,"Emma L Henderson ",4,2,1,1,"RR"
"3632","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_TESTSTAT_OTHER","Please specify:",0,"RESULT_TESTSTAT == 6","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:33",64904.3000000529,"b","2018-08-08 14:48:35",66824.4000000414,1,10,0,"Emma L Henderson ",4,2,1,1,"RR"
"3633","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_TESTVAL","Test value:",0,"RESULT_TESTSTAT < 7","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:25",56746.9999999739,"1.47","2018-08-08 14:48:50",82193.5999998823,1,11,0,"Emma L Henderson ",4,2,1,1,"RR"
"3634","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_TESTDF1","DF 1:",0,"RESULT_TESTSTAT < 7","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:25",56747.599999886,"0","2018-08-08 14:48:54",85373.399999924,1,12,0,"Emma L Henderson ",4,2,1,1,"RR"
"3635","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_PVAL","How is the *p* value reported?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:22",53698.1999999843,"2","2018-08-08 14:48:57",89110.3999998886,1,14,0,"Emma L Henderson ",4,2,1,1,"RR"
"3636","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_PVAL_SMALLER","*p* <",0,"RESULT_PVAL==2","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:48:57",89119.7999999858,"0.001","2018-08-08 14:49:01",92879.9000000581,1,16,0,"Emma L Henderson ",2,2,1,1,"RR"
"3637","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_N","How many subjects were included in this analysis?",1,"","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:47:31",2519.79999989271,"535","2018-08-08 14:49:06",97482.5999999885,1,33,0,"Emma L Henderson ",4,2,1,1,"RR"
"3638","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_SAMPLE_SOURCE","Was the data collected for this study or did it already exist?",0,"","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:47:31",2519.79999989271,"1","2018-08-08 14:49:06",97538.9999998733,1,34,0,"Emma L Henderson ",4,2,1,1,"RR"
"3639","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205510,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_SAMPLE_DEPEND","Does the sample that gave this result overlap fully or partly with the sample used for another analysis of this hypothesis or another hypothesis in this article?",0,"","2018-08-08 16:45:54","2018-08-08 16:48:22","2018-08-08 14:47:31",2519.79999989271,"1","2018-08-08 14:49:10",101529.099999927,1,36,0,"Emma L Henderson ",4,2,1,1,"RR"
"2926","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","CONCLUSION_QUOTE","### Conclusion quote
Copy-paste the text containing the conclusion _for this hypothesis_.
Try to find the quote with the most clear, unambiguous statement about the conclusion.
If there are several equally clear, unambiguous statements, choose the one that is most specific for this hypothesis.
If there is no conclusion statement, code """"not reported""""",0,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"In Experiment 2, we  find a similarly strong effect of the default manipulation as  compared to Experiment 1 and the original demonstration.","2018-08-08 14:50:43",45327.7999998536,1,1,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2927","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","CONCLUSION_PAGE","### Page number of the conclusion quote
If there is no conclusion statement, code """"NA""""",0,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"18","2018-08-08 14:50:46",48910.9000000171,1,2,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2928","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","CONCLUSION_TYPE","### Conclusion
What is the authors' conclusion _for this hypothesis_?",0,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"1","2018-08-08 14:50:46",48989.3999998458,1,3,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2929","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","CONCLUSION_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

*Hypothesis quote:* 

> `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_QUOTE)`

#### Code the conclusion for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:",1,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"1","2018-08-08 14:50:00",NA,1,0,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2930","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","rating_button","CONCLUSION_CODING_DIFFICULTY","How difficult was it to code this result?",0,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"1","2018-08-08 14:50:49",51211.5999998059,1,6,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2931","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","CONCLUSION_COMMENTS","Any comments regarding (the coding of) this result?",1,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"","2018-08-08 14:50:00",NA,1,7,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2932","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","HYP_NEXT","Does the current study contain another confirmatory hypothesis?",0,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"1","2018-08-08 14:50:51",53861.7999998387,1,9,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2933","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","CONCLUSION_NOTE2","___

### Coding difficulty and comments",1,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"1","2018-08-08 14:50:00",NA,1,5,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2934","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_05conclusions",100,2205515,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","CONCLUSION_NOTE3","___

### Additional hypotheses or studies to be coded from this article",1,"","2018-08-08 16:48:24","2018-08-08 16:49:16","2018-08-08 14:50:00",2410.59999982826,"1","2018-08-08 14:50:00",NA,1,8,0,"Emma L Henderson ",4,2,1,NA,"RR"
"2896","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","HYP_DIRECTION","Is the hypothesis directional (authors predict the sign of an effect, e.g. group A > group B, negative correlation)?
directional effect = hypothesis predicts the sign of the effect
non-directional effect = hypothesis predicts an effect without specifying the direction
absence of an effect = hypothesis predicts that an effect is zero or closer to zero than some criterion
compound = hypothesis relates to more than one effect (e.g. """"A > B *and* C = D"""")",0,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"1","2018-08-08 14:51:20",27751.099999994,1,4,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2897","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","HYP_DEPEND","Is the hypothesis independent from all other (confirmatory) hypotheses in this study?",0,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"2","2018-08-08 14:51:24",31595.5999998841,1,6,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2898","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","HYP_DEPEND_SPEC","Please specify any dependencies between this and other hypotheses in the study (report the exact numbers of any dependent hypotheses).
For example, the hypothesis could be the complement of another hypothesis (predict the opposite outcome), or it could be the precondition for another hypothesis.",0,"HYP_DEPEND == 2","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:51:24",31601.4000000432,"All 3 hypotheses in this experiment are related ","2018-08-08 14:51:31",39023.7000000197,1,7,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2899","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","HYP_REPLICATION","Is this hypothesis part of a replication attempt?",0,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"1","2018-08-08 14:51:31",39063.199999975,1,8,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2900","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","HYP_REPLICATION_TYPE_NOTE","![replication_taxonomy](http://www.curatescience.org/logos/replication-taxonomy-v4_small.png)""""",1,"HYP_REPLICATION == 1","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:51:31",39527.8000000399,"1","2018-08-08 14:51:31",NA,1,9,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2901","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","HYP_REPLICATION_TYPE","### Replication type
Please consider the replication taxonomy shown above and classify the type of replication from """"exact"""" to """"very far"""".",0,"HYP_REPLICATION == 1","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:51:31",39528.3999999519,"4","2018-08-08 14:51:33",41468.899999978,1,10,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2902","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_REPLICATION_QUOTE","### Replication description quote
Please copy-paste the authors' description of the type of replication (e.g. close replication, conceptual replication)",1,"HYP_REPLICATION == 1","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:51:31",39529.399999883,"In Experiment 2, we seek to experimentally manip  ulate attitude strength. This entails asses-  sing environmental attitudes before rather than after the choice task. Thus, as an extended  replication, in Experiment 2, we (a)  fi  rst assess attitudes and (b), for half of the participants,  increase attitude strength. We chose to do so by instigating deeper elaboration.","2018-08-08 14:52:04",72484.2999998946,1,11,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2903","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_REPLICATION_QUOTE_PAGE","Page number of the replication description quote",1,"HYP_REPLICATION == 1","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:51:31",39529.899999965,"13","2018-08-08 14:52:09",77297.4999998696,1,12,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2904","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","HYP_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

####Previously coded confirmatory hypothesis/hypotheses for the current study: `r AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO`

#### Code a new confirmatory hypothesis for Study `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`:",1,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"1","2018-08-08 14:50:54",NA,1,0,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2905","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","rating_button","HYP_CODING_DIFFICULTY","How difficult was it to code this hypothesis?",0,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"1","2018-08-08 14:52:09",77366.6000000667,1,14,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2906","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","HYP_COMMENTS","Any comments regarding (the coding of) this hypothesis?",1,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"","2018-08-08 14:50:54",NA,1,15,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2907","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_CHECK","Is there an empirical result that relates to this hypothesis?
_This is just a check question to let you skip the results page if no results can/should be coded for any reason._",0,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"1","2018-08-08 14:52:11",79207.6999999117,1,17,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2908","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","HYP_NOTE2","___

### Coding difficulty and comments",1,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"1","2018-08-08 14:50:54",NA,1,13,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2909","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","HYP_NOTE3","___

### Continue to results",1,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"1","2018-08-08 14:50:54",NA,1,16,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2935","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_NO","Hypothesis number (e.g. 1, 2a, 2b, etc.; copy naming conventions from the article). Code """"1"""" if there is only one confirmatory hypothesis.",0,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"2","2018-08-08 14:50:58",5590.70000005886,1,1,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2936","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","HYP_QUOTE","### Hypothesis quote
Copy-paste the text which states _this_ hypothesis.
Try to find the quote with the most clear, unambiguous statement of the hypothesis.
If no hypothesis is reported, code """"not reported""""",0,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"H2: We also predict a main e  ff  ect of environmental attitude such that participants with  more pro-environmental attitudes are more likely to choose green electricity than  participants with less pro-environmental attitudes. ","2018-08-08 14:51:10",18564.100000076,1,2,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2937","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_03hypotheses",50,2205519,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_PAGE","### Page number of the hypothesis quote
If no hypothesis is reported, code """"NA""""",0,"","2018-08-08 16:49:18","2018-08-08 16:50:39","2018-08-08 14:50:54",1870.39999989793,"14","2018-08-08 14:51:14",21861.1999999266,1,3,0,"Emma L Henderson ",5,2,2,NA,"RR"
"2871","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205522,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_QUOTE","### Result quote
Copy-paste the text containing the test result. If the result is reported in a table or figure and *not* in the text, state the table of figure instead (e.g., """"Table 4"""", """"Figure 1A"""").
Priority is as follows:
1. Try to find a quote from the text. 
If there is none >
2. Try to find a table containing the result. 
If there is none >
3. Try to find a figure containing the result. 
If there is none >
4. Code """"not reported""""",0,"","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17",2329.00000014342,"As  Table 5  shows, a green default and a more pro-environmental attitude  were the only signi  fi  cant predictors of green choices in this model.","2018-08-08 14:53:23",67885.2000001352,1,2,0,"Emma L Henderson ",5,2,2,1,"RR"
"2872","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205522,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code """"NA"""".",0,"","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17",2329.00000014342,"15","2018-08-08 14:53:27",72727.7999999933,1,3,0,"Emma L Henderson ",5,2,2,1,"RR"
"2873","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205522,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)",1,"","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17",2329.00000014342,"freqtest","2018-08-08 14:53:27",72792.0000001322,1,4,0,"Emma L Henderson ",5,2,2,1,"RR"
"2874","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205522,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:",1,"RESULT_TYPE %contains% """"freqtest""""","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:53:28",73406.399999978,"1","2018-08-08 14:53:28",NA,1,6,0,"Emma L Henderson ",5,2,2,1,"RR"
"2875","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205522,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:53:28",73407.4999999721,"1","2018-08-08 14:53:30",75661.4000000991,1,7,0,"Emma L Henderson ",5,2,2,1,"RR"
"2876","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205522,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_CRIT_ALPHA","What is the alpha level?",0,"RESULT_CRIT_ALPHA_REPORT == 1","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:53:30",75672.4000000395,"0.05","2018-08-08 14:53:36",81355.6000001263,1,8,0,"Emma L Henderson ",5,2,2,1,"RR"
"2877","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205522,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_TESTSTAT","Which test statistic is used?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:53:28",73408.800000092,"6","2018-08-08 14:53:38",83480.9000000823,1,9,0,"Emma L Henderson ",5,2,2,1,"RR"
"2878","10.1080/23743603.2016.1139390","AssessingRRsPRs_codingscheme_04results",70,2205522,"vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_TESTSTAT_OTHER","Please specify:",0,"RESULT_TESTSTAT == 6","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:53:38",83489.8000000976,"b","2018-08-08 14:53:40",85334.2999999877,1,10,0,"Emma L Henderson ",5,2,2,1,"RR"
